url,source_urls,alias_count,source_file,source_sha256,source_bytes,format,pipeline_version,markdown_file,markdown_bytes,markdown_sha256,engine,page_basis,pages,characters,nonspace_characters,lines,replacement_characters,empty_pages,low_text,max_page_characters,repeated_line_share,source_text_characters,output_expansion_ratio,status,error,format_mismatch
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/payment-institutions/reporting-requirements/central-bank-of-ireland-taxonomy-2-2-2-sample-files---eia-and-eis.zip?sfvrsn=d4d99d1d_1,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/payment-institutions/reporting-requirements/central-bank-of-ireland-taxonomy-2-2-2-sample-files---eia-and-eis.zip?sfvrsn=d4d99d1d_1,1,files\www.centralbank.ie\_long\116ed2ec593316aedcf77960\central-bank-of-ireland-taxonomy-2-2-2-sample-files---eia-and.zip,e74c38a2ddd4cc27952dc7d63acb87f0a4b1deddf3f36719e46d1350a7320d8f,24902,ZIP,,markdown/e7/4c/e74c38a2ddd4cc27952dc7d63acb87f0a4b1deddf3f36719e46d1350a7320d8f.md,1516,84c9b6d499c5721f3c9875f98fb6c28c5795b6d684b87dcd68bdae4a2dd458c1,zipfile-profile,archive-member,1,386,319,15,0,0,False,,,,,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/payment-institutions/reporting-requirements/central-bank-of-ireland-taxonomy-2-2-2-sample-files-pia-and-pis.zip?sfvrsn=9cdf9d1d_4,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/payment-institutions/reporting-requirements/central-bank-of-ireland-taxonomy-2-2-2-sample-files-pia-and-pis.zip?sfvrsn=9cdf9d1d_4,1,files\www.centralbank.ie\_long\e3c7f2ac66d05a8878089f55\central-bank-of-ireland-taxonomy-2-2-2-sample-files-pia-and-p.zip,55e7f10822758daf24fbdc7dbcee9dd76154dec32c013106e80f0d83f70ef5d1,22229,ZIP,,markdown/55/e7/55e7f10822758daf24fbdc7dbcee9dd76154dec32c013106e80f0d83f70ef5d1.md,1514,56e75cb3437e9a35e63ee2dd510463a7d2b0ad9fbee94a88ce705ad6da6148c4,zipfile-profile,archive-member,1,388,319,15,0,0,False,,,,,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/payment-institutions/reporting-requirements/central-bank-of-ireland-taxonomy-2-2-2.zip?sfvrsn=17df9d1d_3,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/payment-institutions/reporting-requirements/central-bank-of-ireland-taxonomy-2-2-2.zip?sfvrsn=17df9d1d_3,1,files\www.centralbank.ie\_long\8182c7b3a3fa57d54927c464\central-bank-of-ireland-taxonomy-2-2-2__q-b0f54fa276__u-8182c.zip,e58df9802a962c00aefeee87b2e1e5e67a362dde39f2dfe9b2fab1a34506504e,10772011,ZIP,,markdown/e5/8d/e58df9802a962c00aefeee87b2e1e5e67a362dde39f2dfe9b2fab1a34506504e.md,19144,971712e72d5afce0be85c9847315479e3d3135089bc375d69edb0107c3321008,zipfile-profile,archive-member,2,18019,16683,159,0,0,False,,,,,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/payment-institutions/reporting-requirements/central-bank-of-ireland-taxonomy-2.1.1b3b1fc134644629bacc1ff0200269695.zip,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/payment-institutions/reporting-requirements/central-bank-of-ireland-taxonomy-2.1.1b3b1fc134644629bacc1ff0200269695.zip | https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/payment-institutions/reporting-requirements/central-bank-of-ireland-taxonomy-2.1.1b3b1fc134644629bacc1ff0200269695.zip?sfvrsn=8f59e1d_6,2,files\www.centralbank.ie\_long\16051b62db88318d0fc65d33\central-bank-of-ireland-taxonomy-2.1.1b3b1fc134644629bacc1ff0.zip,0cabd3b93886cf72dcb843cdf7a79bd37533c22f1dfbe2b09a7b54d376ca10ac,7474613,ZIP,,markdown/0c/ab/0cabd3b93886cf72dcb843cdf7a79bd37533c22f1dfbe2b09a7b54d376ca10ac.md,20020,8f96d647cfa712edb16ae8e7145cd9d2f6c957dc2ae7a4f80ba4e7c067547f67,zipfile-profile,archive-member,1,18693,17391,154,0,0,False,,,,,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/benchmarks-regulation/checklist-for-authorisation-as-a-benchmark-administrator845ede134644629bacc1ff0000269695.docx?sfvrsn=c71abc1d_2,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/benchmarks-regulation/checklist-for-authorisation-as-a-benchmark-administrator845ede134644629bacc1ff0000269695.docx?sfvrsn=c71abc1d_2,1,files/www.centralbank.ie/_long/cd71d8c55435b8f3d76ea751/checklist-for-authorisation-as-a-benchmark-administrator845e.docx,df9aa3fb3ad70844912525c16aa3f1e99bafa40a3c8629279fc6913683ad31bf,242006,DOCX,office-0.3.0,markdown/df/9a/df9aa3fb3ad70844912525c16aa3f1e99bafa40a3c8629279fc6913683ad31bf.md,9966,6417661ec2286f0c5ae87d59ccf2d25133465b28aace00e952e42e1cd8de4939,ooxml-body-order 1.0,single-pseudo-page,1,8778,6107,264,0,0,False,8778,0.0,5646,1.5547,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/benchmarks-regulation/checklist-for-registration-as-a-benchmark-administratord65ede134644629bacc1ff0000269695.docx?sfvrsn=271abc1d_2,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/benchmarks-regulation/checklist-for-registration-as-a-benchmark-administratord65ede134644629bacc1ff0000269695.docx?sfvrsn=271abc1d_2,1,files/www.centralbank.ie/_long/3488a3f6857f57518a5ded24/checklist-for-registration-as-a-benchmark-administratord65ed.docx,4fd5402a625e64b93cf1a8dc54c83ce59b738963c96a0d59f5d4c8716f66aa67,237438,DOCX,office-0.3.0,markdown/4f/d5/4fd5402a625e64b93cf1a8dc54c83ce59b738963c96a0d59f5d4c8716f66aa67.md,8531,7bdd549a3ad1db7888c775604bbfce22d076124954c18bd71680308d5272cdd9,ooxml-body-order 1.0,single-pseudo-page,1,7345,5123,222,0,0,False,7345,0.0,4782,1.536,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/market-abuse-regulation/notification-of-delay-in-disclosure-of-inside-information/gns-4-4-17-4-10-notification-of-delay-in-disclosure.docx?sfvrsn=a555d71d_6,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/market-abuse-regulation/notification-of-delay-in-disclosure-of-inside-information/gns-4-4-17-4-10-notification-of-delay-in-disclosure.docx?sfvrsn=a555d71d_6,1,files/www.centralbank.ie/_long/e9debc9ff0514c10cae25e0c/gns-4-4-17-4-10-notification-of-delay-in-disclosure__q-3f349.docx,19258e767161aeb138ad3ebac479045145bfc41452f045c96ecf54e09d6be68d,30296,DOCX,office-0.3.0,markdown/19/25/19258e767161aeb138ad3ebac479045145bfc41452f045c96ecf54e09d6be68d.md,3442,7d231858f65e290ab0c203d3fae8e267831320681809dea5a11d65be97d3bdbc,ooxml-body-order 1.0,single-pseudo-page,1,2213,1677,38,0,0,False,2213,0.0398,1702,1.3002,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/market-abuse-regulation/notification-of-managers-transactions/gns-4-4-17-4-13-pdmr-form.docx?sfvrsn=6451d71d_4,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/market-abuse-regulation/notification-of-managers-transactions/gns-4-4-17-4-13-pdmr-form.docx?sfvrsn=6451d71d_4,1,files/www.centralbank.ie/_long/a1b003be22622017ed556649/gns-4-4-17-4-13-pdmr-form__q-3412c7c07a__u-a1b003be2262.docx,5cac0c7c2ac4933fda4cd95ca29644e1cb6245c6f75a7ce5b6067cb6000b2add,29922,DOCX,office-0.3.0,markdown/5c/ac/5cac0c7c2ac4933fda4cd95ca29644e1cb6245c6f75a7ce5b6067cb6000b2add.md,2548,9e97c7a64837e747e53856993bd130bce85aa064d072b3b482c38b6e50d45c5b,ooxml-body-order 1.0,single-pseudo-page,1,1410,1140,29,0,0,False,1410,0.0,1200,1.175,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/market-abuse-regulation/notification-of-managers-transactions/gns-4-4-17-4-13-pdmr-template.docx?sfvrsn=6151d71d_4,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/market-abuse-regulation/notification-of-managers-transactions/gns-4-4-17-4-13-pdmr-template.docx?sfvrsn=6151d71d_4,1,files/www.centralbank.ie/_long/bc961742b09f561debaf2daa/gns-4-4-17-4-13-pdmr-template__q-6081bc1ede__u-bc961742b09f.docx,10b7bbd668c03e3b3459c1ea935dc0d0f541693c647fc34320df229f3ed55f53,31813,DOCX,office-0.3.0,markdown/10/b7/10b7bbd668c03e3b3459c1ea935dc0d0f541693c647fc34320df229f3ed55f53.md,7807,3a279629322dab1b68f0861cc1dbbd5aa43781f58aa04f7d5ec4ef4d7b0bcf22,ooxml-body-order 1.0,single-pseudo-page,1,6627,5603,33,0,0,False,6627,0.0,6402,1.0351,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/market-abuse-regulation/submit-records-of-market-soundings/market-sounding-1.docx?sfvrsn=b16ad71d_8,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/market-abuse-regulation/submit-records-of-market-soundings/market-sounding-1.docx?sfvrsn=b16ad71d_8,1,files/www.centralbank.ie/_long/bfe96cd9ddfcf98336fa0683/market-sounding-1__q-eb02f5fc63__u-bfe96cd9ddfc.docx,7e026f73a8ce24f3921f2e9fbeb81a220dbfb0841964829065fea1ee608a49a4,26035,DOCX,office-0.3.0,markdown/7e/02/7e026f73a8ce24f3921f2e9fbeb81a220dbfb0841964829065fea1ee608a49a4.md,4389,3ef58eb557cc6bd0cb84ae5c243547ab920efdf88cda002e50b10abd6d06e1b1,ooxml-body-order 1.0,single-pseudo-page,1,3287,2761,13,0,0,False,3287,0.0,3165,1.0385,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/market-abuse-regulation/submit-records-of-market-soundings/market-sounding-2.docx?sfvrsn=ba6ad71d_6,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/market-abuse-regulation/submit-records-of-market-soundings/market-sounding-2.docx?sfvrsn=ba6ad71d_6,1,files/www.centralbank.ie/_long/14b435d271a079769ed0f835/market-sounding-2__q-0e01dba554__u-14b435d271a0.docx,a02799310c9629fa129e470c8a020d96dce14120b6ef39368047be5657b46ede,25220,DOCX,office-0.3.0,markdown/a0/27/a02799310c9629fa129e470c8a020d96dce14120b6ef39368047be5657b46ede.md,3289,1b49a56454660cb352dfb480bb9e180735bcfc6caf498c8b7d949a4456097736,ooxml-body-order 1.0,single-pseudo-page,1,2187,1839,11,0,0,False,2187,0.0,2087,1.0479,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/market-abuse-regulation/submit-records-of-market-soundings/market-sounding-3.docx?sfvrsn=b46ad71d_6,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/market-abuse-regulation/submit-records-of-market-soundings/market-sounding-3.docx?sfvrsn=b46ad71d_6,1,files/www.centralbank.ie/_long/ac6c2379859dcbcaa77f5215/market-sounding-3__q-d88ad2c400__u-ac6c2379859d.docx,a689b79cd742503894dca702cc422e164a480292d5fb342ee333f8f361558f87,25432,DOCX,office-0.3.0,markdown/a6/89/a689b79cd742503894dca702cc422e164a480292d5fb342ee333f8f361558f87.md,2732,a906481fd050fdc56031f6698a7b4faa0138e17c6616db1ba3f15eda268812f2,ooxml-body-order 1.0,single-pseudo-page,1,1630,1359,10,0,0,False,1630,0.0,1542,1.0571,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/market-abuse-regulation/suspicious-transaction-reports/gns-4-4-17-4-3_stor-form.docx?sfvrsn=65cd71d_4,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/market-abuse-regulation/suspicious-transaction-reports/gns-4-4-17-4-3_stor-form.docx?sfvrsn=65cd71d_4,1,files/www.centralbank.ie/_long/7d9f781a77368ad006c30e78/gns-4-4-17-4-3_stor-form__q-cd144f406e__u-7d9f781a7736.docx,0ac56f9fa35400280766994dee9925450321bb2520ffccc328b61918bb0b7b84,31070,DOCX,office-0.3.0,markdown/0a/c5/0ac56f9fa35400280766994dee9925450321bb2520ffccc328b61918bb0b7b84.md,4162,92887852ee39e908dee0dbc0782418eb2898a8ef02e9309c8512e73c1c0ddcdf,ooxml-body-order 1.0,single-pseudo-page,1,3045,2240,67,0,0,False,3045,0.0,2244,1.357,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/market-abuse-regulation/suspicious-transaction-reports/gns-4-4-17-4-3_stor-template.docx?sfvrsn=7d5cd71d_4,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/market-abuse-regulation/suspicious-transaction-reports/gns-4-4-17-4-3_stor-template.docx?sfvrsn=7d5cd71d_4,1,files/www.centralbank.ie/_long/5e57f6beeafc5493f9c30431/gns-4-4-17-4-3_stor-template__q-fe3fc75adc__u-5e57f6beeafc.docx,5fa3d96703cbcccbb5b87e9a2aab3c6440bf19166e8c869d57cc33725ab7725d,35636,DOCX,office-0.3.0,markdown/5f/a3/5fa3d96703cbcccbb5b87e9a2aab3c6440bf19166e8c869d57cc33725ab7725d.md,13902,14307527e572a5f59a3d38d976b4e6a89e89e3a570f4aed94d4fbe60b8c8b189,ooxml-body-order 1.0,single-pseudo-page,1,12755,10498,67,0,0,False,12755,0.0,11886,1.0731,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/prospectus-regulation/checklist/annex-1.docx?sfvrsn=3ae2be1d_8,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/prospectus-regulation/checklist/annex-1.docx?sfvrsn=3ae2be1d_8,1,files/www.centralbank.ie/_long/ce1aedf4c9ed4f7c7bb58ea3/annex-1__q-de29699a3f__u-ce1aedf4c9ed.docx,55161eceb9b755651eed9b9ccdabd271a6ff3cb0320cae0df2179c679d415827,71333,DOCX,office-0.3.0,markdown/55/16/55161eceb9b755651eed9b9ccdabd271a6ff3cb0320cae0df2179c679d415827.md,32356,6c26534863b1029058e34d091c769d0792e40d9030638989bf78940caa0853c1,ooxml-body-order 1.0,single-pseudo-page,1,31254,25424,125,0,0,False,31254,0.0,28824,1.0843,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/prospectus-regulation/checklist/annex-10.docx?sfvrsn=2de2be1d_8,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/prospectus-regulation/checklist/annex-10.docx?sfvrsn=2de2be1d_8,1,files/www.centralbank.ie/_long/9a4e06162eed9e40b752d3eb/annex-10__q-43758e15ba__u-9a4e06162eed.docx,284459d00b4a276b9ecf62a22c66e51f94d970bd2053b4b1e70b3291cce07108,43951,DOCX,office-0.3.0,markdown/28/44/284459d00b4a276b9ecf62a22c66e51f94d970bd2053b4b1e70b3291cce07108.md,7929,452c6fc11f76717fad182771b0caf3ce1cabe884ca1af44751b3517a06e1be05,ooxml-body-order 1.0,single-pseudo-page,1,6882,5651,36,0,0,False,6882,0.0,6489,1.0606,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/prospectus-regulation/checklist/annex-11.docx?sfvrsn=2ae2be1d_8,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/prospectus-regulation/checklist/annex-11.docx?sfvrsn=2ae2be1d_8,1,files/www.centralbank.ie/_long/0c320279f2ecd06e6da59575/annex-11__q-a8284b2843__u-0c320279f2ec.docx,5061f2a58d8ac80b09924289e37c4a094e935e14a05e53a84328b7ed4224f35a,67505,DOCX,office-0.3.0,markdown/50/61/5061f2a58d8ac80b09924289e37c4a094e935e14a05e53a84328b7ed4224f35a.md,23473,9924cba67fb811816adf5025a66b120602d130a588cc2ed5d3833273038dbf57,ooxml-body-order 1.0,single-pseudo-page,1,22390,18274,98,0,0,False,22390,0.0,20950,1.0687,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/prospectus-regulation/checklist/annex-13.docx?sfvrsn=1ce2be1d_8,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/prospectus-regulation/checklist/annex-13.docx?sfvrsn=1ce2be1d_8,1,files/www.centralbank.ie/_long/39ec4a31abc5f51034515ab6/annex-13__q-2b9a68792d__u-39ec4a31abc5.docx,6ad6ad53702e808040f19626baa4556a7c8927939cb34754e9c1f9649f9da42b,77828,DOCX,office-0.3.0,markdown/6a/d6/6ad6ad53702e808040f19626baa4556a7c8927939cb34754e9c1f9649f9da42b.md,23528,19c26d5905fa148776c829d1e31578823bf711e302ddc384aa1b8e93e59fa596,ooxml-body-order 1.0,single-pseudo-page,1,22169,17648,117,0,0,False,22169,0.0,19746,1.1227,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/prospectus-regulation/checklist/annex-14.docx?sfvrsn=13e2be1d_10,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/prospectus-regulation/checklist/annex-14.docx?sfvrsn=13e2be1d_10,1,files/www.centralbank.ie/_long/696838fec2a4e8e0b9e0e01d/annex-14__q-9e958ab839__u-696838fec2a4.docx,9178cc905a697be502c240568b91d9f3a32bbbf71176d79727f8d2c3b5e7dff1,60145,DOCX,office-0.3.0,markdown/91/78/9178cc905a697be502c240568b91d9f3a32bbbf71176d79727f8d2c3b5e7dff1.md,19364,89d140c0c51ac75ec8590ab6f5a74829fcd60cd2c4bd4b233e67aed59b89c172,ooxml-body-order 1.0,single-pseudo-page,1,18313,14563,103,0,0,False,18313,0.0,16251,1.1269,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/prospectus-regulation/checklist/annex-15.docx?sfvrsn=12e2be1d_8,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/prospectus-regulation/checklist/annex-15.docx?sfvrsn=12e2be1d_8,1,files/www.centralbank.ie/_long/91edd163758daf83e060dfe7/annex-15__q-c5f558687e__u-91edd163758d.docx,c047d89c8e9e4e65ae0f63e64d0c7fa25d3e6f92d486e3aea199566223052bba,87287,DOCX,office-0.3.0,markdown/c0/47/c047d89c8e9e4e65ae0f63e64d0c7fa25d3e6f92d486e3aea199566223052bba.md,48707,487f9f00a40446578ae9ff8376ad64e3189f525b2e4759ce4c8589d4887c9f85,ooxml-body-order 1.0,single-pseudo-page,1,47556,38689,178,0,0,False,47556,0.0,44265,1.0743,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/prospectus-regulation/checklist/annex-16.docx?sfvrsn=9e2be1d_8,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/prospectus-regulation/checklist/annex-16.docx?sfvrsn=9e2be1d_8,1,files/www.centralbank.ie/_long/f605e81476d67f3d74ade932/annex-16__q-e11f519728__u-f605e81476d6.docx,1487443d9ddb92015388e72ee763961b79127db04485f106f510ef2b5d3b9949,79739,DOCX,office-0.3.0,markdown/14/87/1487443d9ddb92015388e72ee763961b79127db04485f106f510ef2b5d3b9949.md,33532,fa86a47cff0f8959a7870a7add98e3ac24fb9905b4108f024141c9ac8bc30448,ooxml-body-order 1.0,single-pseudo-page,1,32439,26314,152,0,0,False,32439,0.0,29675,1.0931,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/prospectus-regulation/checklist/annex-17.docx?sfvrsn=8e2be1d_8,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/prospectus-regulation/checklist/annex-17.docx?sfvrsn=8e2be1d_8,1,files/www.centralbank.ie/_long/78db19e057e88971aacfaa3a/annex-17__q-41c250fa67__u-78db19e057e8.docx,d6f6b7ff62b2f60fda5f67ab2dd312e0eed5ac2137fcb780b40065b705969dd2,64895,DOCX,office-0.3.0,markdown/d6/f6/d6f6b7ff62b2f60fda5f67ab2dd312e0eed5ac2137fcb780b40065b705969dd2.md,8260,1de9a4f1405c9a6304a010f4da230d5e6b3fcd74849274273960ab7c43592ebb,ooxml-body-order 1.0,single-pseudo-page,1,7227,5721,54,0,0,False,7227,0.0,6385,1.1319,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/prospectus-regulation/checklist/annex-18.docx?sfvrsn=de2be1d_8,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/prospectus-regulation/checklist/annex-18.docx?sfvrsn=de2be1d_8,1,files/www.centralbank.ie/_long/70c022ecbad874d5ae48a601/annex-18__q-8fe8e39d9a__u-70c022ecbad8.docx,d36760bdc288a6427d78cf2538ba79d7e3e125f5be5208a2e3558e88b43116f4,54121,DOCX,office-0.3.0,markdown/d3/67/d36760bdc288a6427d78cf2538ba79d7e3e125f5be5208a2e3558e88b43116f4.md,4986,f2c7304901064b2602549d0e4582d3439dff982006a744ed88938cfa6fafdd23,ooxml-body-order 1.0,single-pseudo-page,1,3961,3144,32,0,0,False,3961,0.0,3493,1.134,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/prospectus-regulation/checklist/annex-19.docx?sfvrsn=ee2be1d_9,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/prospectus-regulation/checklist/annex-19.docx?sfvrsn=ee2be1d_9,1,files/www.centralbank.ie/_long/0113d340d8a4aed3b59eeade/annex-19__q-f9ff0a6990__u-0113d340d8a4.docx,760ead305e947e017db388c3c41e8e686d8379d1e932ce8ca442c0cb7c1703da,40944,DOCX,office-0.3.0,markdown/76/0e/760ead305e947e017db388c3c41e8e686d8379d1e932ce8ca442c0cb7c1703da.md,14371,adf3181d202bc72b92ae7814670f97cf256b58d11506ed183059f5d087caad5d,ooxml-body-order 1.0,single-pseudo-page,1,13330,10789,65,0,0,False,13330,0.0,12249,1.0883,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/prospectus-regulation/checklist/annex-2.docx?sfvrsn=3de2be1d_8,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/prospectus-regulation/checklist/annex-2.docx?sfvrsn=3de2be1d_8,1,files/www.centralbank.ie/_long/3945cea866bc9736e8f3aa8f/annex-2__q-6bb98fc02d__u-3945cea866bc.docx,8d20b9b93d182a11172ff3792a3c2a19b96dd17e09a8d4858d7bb197deb9401f,42098,DOCX,office-0.3.0,markdown/8d/20/8d20b9b93d182a11172ff3792a3c2a19b96dd17e09a8d4858d7bb197deb9401f.md,2887,76bb75dcbca0298a974ff101d4b69461caf281596af5c3fcbd27790c74b8f127,ooxml-body-order 1.0,single-pseudo-page,1,1869,1537,17,0,0,False,1869,0.0,1743,1.0723,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/prospectus-regulation/checklist/annex-20.docx?sfvrsn=5e2be1d_8,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/prospectus-regulation/checklist/annex-20.docx?sfvrsn=5e2be1d_8,1,files/www.centralbank.ie/_long/7d15615bb2a5fa65e47f8230/annex-20__q-e7e86e6313__u-7d15615bb2a5.docx,2cee648f7cdfc9251fd5b4ea65cc08d22654c498ba74b3038f87285a34b36683,24504,DOCX,office-0.3.0,markdown/2c/ee/2cee648f7cdfc9251fd5b4ea65cc08d22654c498ba74b3038f87285a34b36683.md,4430,018eb198c23f472a0951d9fefc45e2e057a07667530ac847f25cb8f72418a4db,ooxml-body-order 1.0,single-pseudo-page,1,3409,2825,21,0,0,False,3409,0.0,3267,1.0435,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/prospectus-regulation/checklist/annex-21.docx?sfvrsn=4e2be1d_8,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/prospectus-regulation/checklist/annex-21.docx?sfvrsn=4e2be1d_8,1,files/www.centralbank.ie/_long/5d2df52be73edd61168e0105/annex-21__q-e290f65eb7__u-5d2df52be73e.docx,75adf291f9953a0e8726f4cea453a4842ca8c323dbb4ba7b0f159179bf68b332,22356,DOCX,office-0.3.0,markdown/75/ad/75adf291f9953a0e8726f4cea453a4842ca8c323dbb4ba7b0f159179bf68b332.md,2863,23994e7eb47530c0783b16a78f189af76e2f034f6576dfa41872494257f7272d,ooxml-body-order 1.0,single-pseudo-page,1,1832,1481,21,0,0,False,1832,0.0,1679,1.0911,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/prospectus-regulation/checklist/annex-22.docx?sfvrsn=79e2be1d_8,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/prospectus-regulation/checklist/annex-22.docx?sfvrsn=79e2be1d_8,1,files/www.centralbank.ie/_long/d1f55d7e40426436aa45fd84/annex-22__q-246d8d0811__u-d1f55d7e4042.docx,319f8699d892ad11baae25d12cebeebaf52f5d0e424d9e964bfbbd4a613d0f1a,29030,DOCX,office-0.3.0,markdown/31/9f/319f8699d892ad11baae25d12cebeebaf52f5d0e424d9e964bfbbd4a613d0f1a.md,3686,3aa7db101b6f2e4ba735d42d3e7c7c3351d4a2c75e20aff010cb4d6a251a3aa6,ooxml-body-order 1.0,single-pseudo-page,1,2665,2097,29,0,0,False,2665,0.0,2318,1.1497,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/prospectus-regulation/checklist/annex-23.docx?sfvrsn=7ae2be1d_8,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/prospectus-regulation/checklist/annex-23.docx?sfvrsn=7ae2be1d_8,1,files/www.centralbank.ie/_long/2ab4f324e0baa5952b8460e4/annex-23__q-8daded971a__u-2ab4f324e0ba.docx,42c821de6833c184f00459dcc4891609aae3b4a367cee40115b6ae9292b858bf,45372,DOCX,office-0.3.0,markdown/42/c8/42c821de6833c184f00459dcc4891609aae3b4a367cee40115b6ae9292b858bf.md,10103,f0fbc3cb5c5b57279b863ef9e8e2eb8a7bbaf22dc2c8478278117593244b7054,ooxml-body-order 1.0,single-pseudo-page,1,9076,7515,41,0,0,False,9076,0.0,8538,1.063,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/prospectus-regulation/checklist/annex-28.docx?sfvrsn=6be2be1d_8,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/prospectus-regulation/checklist/annex-28.docx?sfvrsn=6be2be1d_8,1,files/www.centralbank.ie/_long/ea7ffc4a362698d13f45a60d/annex-28__q-dd0932110d__u-ea7ffc4a3626.docx,152d3ef1b64e5567beda1afbb2f7c8f704bff11064d6d8dc7190984a53020a7f,34186,DOCX,office-0.3.0,markdown/15/2d/152d3ef1b64e5567beda1afbb2f7c8f704bff11064d6d8dc7190984a53020a7f.md,1977,a3e6818943cc4f9965f8b538f07ccc67a3eda61acf514cdaec654063911ac2b4,ooxml-body-order 1.0,single-pseudo-page,1,956,733,23,0,0,False,956,0.0,759,1.2596,success,,
